1,1,993.8716552734373,377.3060302734375,53.01145019531259,152.55552062988284,0.9213910290768794,-1.0,-1.0,-1.0
2,1,993.1730438232421,377.1946060180664,53.01145019531259,152.55552062988284,0.9213910290768794,-1.0,-1.0,-1.0
3,1,992.6912768554687,377.14933959960933,53.00046386718759,152.58839721679686,0.9214238300462512,-1.0,-1.0,-1.0
4,1,991.7346533203124,377.1003021240234,57.42158203124996,152.92518310546876,0.925296838948924,-1.0,-1.0,-1.0
5,1,990.6874584960937,377.1390069580078,58.09042968749998,152.7067199707031,0.9269072604472052,-1.0,-1.0,-1.0
6,1,989.5111962890624,377.0596746826172,59.22993164062507,152.45370483398432,0.9294656132129616,-1.0,-1.0,-1.0
7,1,988.7416918945312,377.0228924560547,59.65576171875,152.02883605957032,0.928783037586456,-1.0,-1.0,-1.0
8,1,987.6769409179688,377.19092834472656,59.42460937499993,153.2323608398438,0.9247344148533044,-1.0,-1.0,-1.0
9,1,986.8543286132812,377.5306365966797,59.69553222656259,153.48142089843748,0.924406635134858,-1.0,-1.0,-1.0
10,1,985.7951147460938,377.78856262207034,59.548095703125,152.23754882812494,0.9329053784905312,-1.0,-1.0,-1.0
11,1,984.8739331054687,378.1945404052734,58.88583984375009,151.1663818359375,0.9378445042966064,-1.0,-1.0,-1.0
12,1,983.9347778320313,378.4766912841797,58.7493896484375,151.32785339355473,0.9404981696430924,-1.0,-1.0,-1.0
13,1,983.3878344726561,378.54158752441407,57.90212402343752,151.16786499023442,0.9416354707327486,-1.0,-1.0,-1.0
14,1,982.9793188476563,378.4112896728515,56.30844726562498,152.19030761718744,0.9354746524492265,-1.0,-1.0,-1.0
15,1,982.9330883789062,378.2700219726563,55.045898437500114,152.13471679687495,0.9335552651249656,-1.0,-1.0,-1.0
16,1,982.871103515625,378.05592041015626,52.15451660156248,152.25990600585942,0.9265915455448236,-1.0,-1.0,-1.0
17,1,982.9368457031251,378.02400512695306,50.81308593749986,152.0154602050781,0.9246801669544952,-1.0,-1.0,-1.0
18,1,982.8104370117187,377.8647253417968,49.24138183593743,151.89219360351564,0.9238708955175454,-1.0,-1.0,-1.0
19,1,982.5591357421876,377.6507885742187,49.04868164062509,151.90213623046878,0.9224745697711824,-1.0,-1.0,-1.0
20,1,982.033681640625,377.33004272460937,48.631420898437455,152.7863159179687,0.912932867852426,-1.0,-1.0,-1.0
21,1,981.3552758789062,377.0579388427734,48.30908203125,153.17286987304686,0.9120007549810544,-1.0,-1.0,-1.0
22,1,980.3792944335937,376.66059631347656,48.40356445312512,152.95814208984376,0.9117892569437344,-1.0,-1.0,-1.0
23,1,979.4780639648437,376.4048345947266,49.12404785156252,152.82853088378903,0.911095726085918,-1.0,-1.0,-1.0
24,1,978.4842626953125,376.16869445800785,48.38203125000007,152.86063842773433,0.9142400020016516,-1.0,-1.0,-1.0
25,1,977.6872485351563,376.0593969726563,48.00673828125002,152.51781005859374,0.9149128845253784,-1.0,-1.0,-1.0
26,1,977.0307055664064,375.65000793457034,48.36445312500007,153.02686157226566,0.9175658877733746,-1.0,-1.0,-1.0
27,1,976.6321215820313,375.2700457763672,47.9871826171875,152.7443756103516,0.9160077232988506,-1.0,-1.0,-1.0
28,1,976.2015014648438,374.76753662109377,46.50644531249998,154.10895996093743,0.9130690829520632,-1.0,-1.0,-1.0
29,1,975.8496972656251,374.0049096679687,46.71694335937502,153.93290405273433,0.9114620226330388,-1.0,-1.0,-1.0
30,1,975.2584570312499,373.2050939941406,46.95139160156248,153.59850769042964,0.9156912943458196,-1.0,-1.0,-1.0
31,1,974.6515942382812,372.71017089843747,47.085205078125,154.39822998046878,0.9128467537806416,-1.0,-1.0,-1.0
32,1,972.7690209960938,372.27201416015623,47.08103027343748,152.20769348144535,0.9093468560273656,-1.0,-1.0,-1.0
33,1,970.5553417968749,372.0031127929687,46.80043945312502,152.03529052734376,0.9078603368405638,-1.0,-1.0,-1.0
34,1,967.4250952148437,372.12592346191406,51.91127929687502,150.4923706054687,0.9202054400219596,-1.0,-1.0,-1.0
35,1,964.408271484375,372.29350341796874,53.40651855468752,149.9164398193359,0.9229520848529376,-1.0,-1.0,-1.0
36,1,961.4314599609376,372.3824487304687,56.87929687500002,148.2584381103515,0.9289327694796868,-1.0,-1.0,-1.0
37,1,959.8966699218748,372.452612915039,56.854248046875,147.80066528320316,0.9275676050606698,-1.0,-1.0,-1.0
38,1,958.4487158203125,372.5060614013672,55.58444824218748,148.3082885742187,0.915502838681725,-1.0,-1.0,-1.0
39,1,957.9303588867188,372.44314819335943,54.589526367187545,148.38494567871095,0.9158965449493904,-1.0,-1.0,-1.0
40,1,957.5009692382812,372.41129882812504,55.713208007812455,148.10287170410152,0.9129900158288252,-1.0,-1.0,-1.0
41,1,956.9978833007812,372.49014770507813,55.23969726562507,147.9651306152344,0.91039696652183,-1.0,-1.0,-1.0
42,1,956.1730078124999,372.65685974121095,54.476806640625,147.2089416503906,0.9163915463307716,-1.0,-1.0,-1.0
43,1,955.5997631835937,372.7810107421875,53.281494140625,146.87034301757808,0.9144315179419706,-1.0,-1.0,-1.0
44,1,954.8969458007812,373.01141052246095,49.47802734375,146.66852416992185,0.914324744924592,-1.0,-1.0,-1.0
45,1,954.1706396484375,373.24380981445313,49.55537109374996,146.32113647460932,0.912637085940748,-1.0,-1.0,-1.0
46,1,953.3361621093751,373.3021032714844,49.70039062499996,146.2882049560547,0.9168000328350524,-1.0,-1.0,-1.0
