1,1,838.3245947065939,508.66328321560206,D_top
1,2,638.6270130876443,1111.6827336911551,D_right
1,3,1002.7723660461572,448.0202445137392,O_top
1,4,613.1438650607181,1424.158736359398,O_right
1,6,577.4951915987072,291.09173617297466,D_left
1,7,599.0001617508506,201.94733660480804,O_left
2,1,838.3245947065939,508.66328321560206,D_top
2,2,638.6270130876443,1111.6827336911551,D_right
2,3,1002.7723660461572,448.0202445137392,O_top
2,4,613.1438650607181,1424.158736359398,O_right
2,6,577.4951915987072,291.09173617297466,D_left
2,7,599.0001617508506,201.94733660480804,O_left
3,1,838.5275890759265,508.8406772179294,D_top
3,2,638.6370375619198,1111.6502855759686,D_right
3,3,1002.7910229020728,448.2857897518512,O_top
3,4,613.2416201538274,1424.140003505585,O_right
3,6,575.4838508155781,288.5466673553683,D_left
3,7,598.5815815951452,201.28293092510705,O_left
4,1,838.1099961768098,508.1886755029718,D_top
4,2,632.065360791691,1107.3181630594022,D_right
4,3,1004.2774231928576,446.58712202806015,O_top
4,4,613.68090612329,1424.365253056526,O_right
4,6,595.5657895680534,311.5007220825499,D_left
4,7,605.3485537943317,202.1532661923657,O_left
5,1,837.980474212359,509.156273142944,D_top
5,2,625.4935592778552,1101.2691712891942,D_right
5,3,1005.4355053144316,442.7817303710189,O_top
5,4,612.8750083745374,1424.7737011815814,O_right
5,6,579.6907699412038,287.30104724327515,D_left
5,7,576.4710885902781,166.7640107856248,O_left
6,1,838.2545465585284,509.48999980925953,D_top
6,2,593.2825889053455,1079.3485509499435,D_right
6,3,1004.9224337622647,438.66219183926506,O_top
6,4,613.4333540689581,1425.142367024879,O_right
6,6,589.3368347979697,289.45463313261547,D_left
6,7,595.2997200903654,220.45514047159972,O_left
7,1,838.5836909173693,510.028611545315,D_top
7,2,604.1792704572719,1079.718103767594,D_right
7,3,998.9504742259109,424.7125237465467,O_top
7,4,617.6248448177005,1426.0679187217577,O_right
7,6,613.3968670688319,320.8407371757765,D_left
7,7,612.3181643437173,256.2485587671072,O_left
8,1,838.7415658809824,509.171293897551,D_top
8,2,603.6332125375765,1078.2417210119645,D_right
8,3,997.8506909494442,422.6575594708055,O_top
8,4,617.1487183288457,1425.9790119145082,O_right
8,6,616.5958356860789,328.3478993826958,D_left
8,7,609.3738702127479,267.04225402982047,O_left
9,1,837.525963306524,501.5706576315487,D_top
9,2,605.3242833801824,1077.641570058542,D_right
9,3,989.121849321111,407.102672523157,O_top
9,4,616.6971139734848,1425.8868616885975,O_right
9,6,614.9187409867938,329.0799711809954,D_left
9,7,558.2342569705789,207.1214449245733,O_left
