1,1,842.9758863842857,1012.07050916053,D_top
2,1,842.9758863842857,1012.07050916053,D_top
3,1,841.9499289966531,1010.557131110655,D_top
4,1,842.1945851139463,1010.2918332684866,D_top
5,1,842.4223625796178,1010.2694656291668,D_top
6,1,843.1400819169817,1009.3071868295402,D_top
7,1,844.0472792114301,1007.6641655022228,D_top
8,1,844.0824891685596,1008.0071696477124,D_top
9,1,845.1946087262666,1007.580557936336,D_top
10,1,845.3377976374885,1007.9177553264592,D_top
11,1,846.1882722847699,1007.8690640074597,D_top
12,1,845.4524245536404,1007.0244471206668,D_top
13,1,842.6298970688053,1003.3784184059788,D_top
14,1,840.7566603044239,1004.9253272743416,D_top
15,1,841.4039031448095,1011.5807633538586,D_top
16,1,841.4798252385884,1010.4518641354516,D_top
17,1,838.9906973039407,1012.6071404158032,D_top
18,1,841.5553778693395,1016.1208144962234,D_top
19,1,837.0800277765686,1021.7530355191408,D_top
20,1,837.6908522322121,1021.832987472062,D_top
21,1,832.7366302955953,1030.7052618715302,D_top
22,1,828.8325672790611,1039.9072749581896,D_top
23,1,821.2464492688729,1046.8066345097438,D_top
24,1,822.5850572960962,1051.2261170347397,D_top
25,1,813.7668418730168,1060.9488119227367,D_top
26,1,812.0704089521685,1063.3344704038143,D_top
27,1,808.457635413979,1066.0704270848605,D_top
28,1,801.6409944037247,1062.8136505533537,D_top
29,1,786.7775473571618,1072.94806231674,D_top
30,1,733.9792489648104,1040.9455488494473,D_top
31,1,771.2943184691325,1096.066472112756,D_top
32,1,779.9554635618625,1104.1142263506426,D_top
33,1,774.1506241900679,1093.8566294881723,D_top
34,1,767.8631677217844,1091.7683615060207,D_top
35,1,757.3791184264414,1110.215922901313,D_top
36,1,736.273256086011,1113.8916048400067,D_top
37,1,715.1673937455805,1117.5672867787005,D_top
38,1,717.8552799024205,1133.3963212037488,D_top
39,1,720.5431660592607,1149.225355628797,D_top
40,1,705.0607186986584,1150.2043943924004,D_top
41,1,706.7667378221486,1161.3384881753664,D_top
42,1,708.4727569456388,1172.4725819583325,D_top
43,1,697.5453191672801,1172.9733447596163,D_top
44,1,688.6173830460405,1184.9067287612884,D_top
45,1,655.0160100316886,1184.3624234947088,D_top
46,1,646.1691826755388,1185.752139262613,D_top
47,1,606.4332989802581,1177.1609056832433,D_top
48,1,616.0162519635364,1180.5857893249874,D_top
49,1,596.4942050723026,1188.4067820675805,D_top
50,1,594.2741631817897,1193.0743824786862,D_top
51,1,588.9234743728792,1198.3899421824929,D_top
52,1,587.8263446674906,1197.4757311992207,D_top
53,1,580.9020973000844,1198.2650293544027,D_top
54,1,571.3438780478314,1200.1887759516185,D_top
55,1,547.3591862929422,1195.8446492261137,D_top
56,1,530.2990414131576,1184.7868825473308,D_top
57,1,509.81361476320217,1179.370578297824,D_top
58,1,508.50147947662055,1178.9985603036284,D_top
59,1,505.9474489035816,1179.58484206653,D_top
60,1,505.6605820265154,1180.8762522695345,D_top
61,1,504.2237782301643,1179.3661513650866,D_top
62,1,502.17623843994926,1173.5851997620905,D_top
63,1,484.18244908189456,1156.8071614306116,D_top
64,1,471.6409267099695,1145.724883057764,D_top
65,1,459.4264324576009,1132.0980780095567,D_top
66,1,455.26865303555536,1131.2236305598913,D_top
67,1,461.1122610214025,1119.8769039624044,D_top
68,1,462.2794861135357,1113.6944964019422,D_top
69,1,458.919809646518,1099.8260508877938,D_top
70,1,456.2604741044421,1095.0852349039303,D_top
71,1,467.9909218562783,1089.2797769525926,D_top
72,1,468.60698238650747,1085.67629156993,D_top
73,1,482.4349133903465,1059.1156220283997,D_top
74,1,483.2114561870753,1066.0611462563018,D_top
75,1,482.6418232849294,1049.888275269736,D_top
76,1,495.1221842135737,1052.5611406666308,D_top
77,1,572.2816198780104,1076.72762753418,D_top
78,1,577.2585659267066,1072.339805555429,D_top
79,1,575.2529982876217,1083.7526563694516,D_top
80,1,587.9911322608322,1083.194118028012,D_top
81,1,621.5450904248603,1097.24405106554,D_top
82,1,616.7778234059559,1086.2580871069092,D_top
83,1,618.5990917677292,1089.5297284320045,D_top
84,1,620.127709128254,1085.0451834226549,D_top
85,1,630.2970823067822,1083.9355767768168,D_top
86,1,608.1039194207905,1078.9853438638256,D_top
87,1,633.4186447486775,1085.3841713311408,D_top
88,1,625.6575430718171,1083.2432285211269,D_top
89,1,628.4411295418784,1076.3831080329971,D_top
90,1,576.6355165500012,1027.054892324004,D_top
91,1,664.7260527300298,1060.9022221273572,D_top
92,1,670.5679709464757,1055.0557593797962,D_top
93,1,676.4098891629218,1049.2092966322352,D_top
94,1,678.5244530685518,1041.9313497430944,D_top
95,1,682.643089233962,1036.5519901826112,D_top
96,1,639.3545250838748,994.4232547294816,D_top
97,1,636.8168046755831,938.741130807168,D_top
98,1,581.01859786905,892.1900161555118,D_top
99,1,701.442808002649,959.7816428598,D_top
100,1,704.7564734947114,954.2178153633052,D_top
101,1,662.3467531118104,926.1832046913952,D_top
102,1,608.2655728293859,869.4024608132544,D_top
103,1,612.3006308183928,858.0727369859904,D_top
104,1,624.0508654010904,859.4780130916696,D_top
105,1,632.0894589661481,848.9016286679655,D_top
106,1,634.6601244873642,847.9723134888782,D_top
107,1,626.6650917672737,829.7373950482161,D_top
108,1,634.2541541726617,825.9278249962606,D_top
109,1,611.4681494602366,794.3964535152355,D_top
110,1,587.6662848791989,777.3711130885648,D_top
111,1,622.3656041428669,800.9465230561857,D_top
112,1,620.2784320787113,796.8619865834228,D_top
113,1,587.7027246152486,767.3351389416667,D_top
114,1,574.7430937966236,759.2818015424879,D_top
115,1,559.4225155489578,755.311336582848,D_top
116,1,557.3667684595257,757.7032650611092,D_top
117,1,555.7376851036637,765.7113435486621,D_top
118,1,548.7295088093462,761.4971109948125,D_top
119,1,525.4808552628015,769.4213365373663,D_top
120,1,490.11497438858856,756.9764526946094,D_top
121,1,482.3119641357959,780.6568792910699,D_top
122,1,479.0827936419908,788.984171311773,D_top
123,1,467.31104293943537,789.9569329682121,D_top
124,1,465.54766783990937,844.1006538411924,D_top
125,1,457.6373349511655,852.0683778039361,D_top
126,1,433.5070751536906,845.3360935997875,D_top
127,1,409.3768153562158,838.6038093956389,D_top
128,1,385.24655555874097,831.8715251914903,D_top
129,1,361.1162957612661,825.1392409873417,D_top
130,1,367.6210354366002,831.270068004954,D_top
131,1,374.12577511193433,837.4008950225663,D_top
132,1,361.584818417828,832.5122275687821,D_top
133,1,370.1040766485352,849.6855133986805,D_top
134,1,373.2986954476524,855.0311230698078,D_top
135,1,377.0184131461865,852.4947061031951,D_top
136,1,379.1756655107024,851.9035576641927,D_top
137,1,378.41629809823314,851.1405097112431,D_top
138,1,380.5222973037956,851.9109730805428,D_top
139,1,390.9235865445549,844.3087927178422,D_top
140,1,389.58724795304266,840.0247039398498,D_top
141,1,390.1135215305511,839.1328354365875,D_top
142,1,411.857614570962,854.7786516435932,D_top
143,1,446.624028641246,868.3325580040333,D_top
144,1,447.5541148237181,870.4705454633242,D_top
145,1,435.0581268287885,860.4775831079904,D_top
146,1,452.4420256590678,869.6032123127096,D_top
147,1,444.4887042381085,850.6096304398804,D_top
148,1,441.5439380501003,852.5366654813033,D_top
149,1,404.5645549895901,811.3614321234097,D_top
150,1,403.9329732213916,811.9683729612071,D_top
151,1,406.1033466866712,821.3337300100371,D_top
152,1,405.34662873179536,817.4748745203425,D_top
153,1,398.8718399370805,810.6216125677837,D_top
154,1,375.3631349449726,794.1200002099439,D_top
155,1,341.6133792048199,763.4224964120342,D_top
156,1,368.7255398688411,777.3187426490115,D_top
157,1,416.9140153359701,801.3807872768928,D_top
158,1,417.3422250887703,800.3638107699805,D_top
159,1,418.1600231658474,796.2940957183948,D_top
160,1,418.9417792821397,795.8038027920986,D_top
161,1,419.30120640639615,790.6128488384458,D_top
162,1,416.9656077519948,782.8586194861558,D_top
163,1,423.2090571479917,780.1148482257012,D_top
164,1,423.7170289917959,779.8414593010933,D_top
165,1,428.5387211717576,774.2683371963725,D_top
166,1,430.3188080061556,774.6305061581835,D_top
167,1,428.2746542584301,773.3536677115069,D_top
168,1,427.2369375184231,772.1126017110967,D_top
169,1,424.4617634100979,771.878010792176,D_top
170,1,423.68143705218506,771.4184574666788,D_top
171,1,426.0907522107424,773.7642187394663,D_top
172,1,422.8915263346768,771.8016406113463,D_top
173,1,425.2767826727994,775.1881639961375,D_top
174,1,424.1187503342384,774.4295866040377,D_top
175,1,419.6452439571071,774.4437154043435,D_top
176,1,410.4566352135951,767.6819038638665,D_top
177,1,407.7980048489033,766.8601977425529,D_top
178,1,398.9421912857292,759.8004524421036,D_top
179,1,418.9732656541124,774.8699267287583,D_top
180,1,423.7066739140201,778.7408993537597,D_top
181,1,424.2126304177468,774.9916439580438,D_top
182,1,420.2293623103007,770.3577792308018,D_top
183,1,420.2677973166547,770.4112135913692,D_top
184,1,420.9637911120067,769.6422200514838,D_top
185,1,421.70678833979775,769.503238221459,D_top
186,1,421.4180558567787,769.1946919084775,D_top
187,1,420.2434345458919,768.3711033193028,D_top
188,1,421.1020350923288,769.0135249613564,D_top
189,1,419.3622549638833,767.3484794292422,D_top
190,1,419.61410891496087,767.2014752821299,D_top
191,1,420.28438593306754,766.9512078982577,D_top
192,1,420.51783444262855,767.0737884007722,D_top
193,1,419.8970123677502,766.3772269605398,D_top
194,1,419.3303783142815,765.6675712035209,D_top
195,1,419.4518525849055,765.8608002796028,D_top
196,1,418.7427906257323,765.2955227221653,D_top
197,1,419.419135071882,765.196930472198,D_top
198,1,419.38541224109446,765.1087972897408,D_top
199,1,420.1569614363064,765.7397991535714,D_top
