1,1,644.8566694177886,1377.1493827985798
2,1,644.8566694177886,1377.1493827985798
3,1,644.9039998560428,1377.1312814005519
4,1,647.4535189948432,1370.0056160709535
5,1,650.6947838996522,1364.3890164288102
6,1,659.7960993372313,1348.4500874462778
7,1,661.536549910639,1338.05451800543
8,1,684.8069240208973,1305.1274185163727
9,1,690.492223564731,1292.1922785414322
10,1,692.3167001230122,1291.2198081291342
11,1,709.9964748353319,1290.5122684410046
12,1,691.2846051715767,1265.5998190757375
13,1,727.6637371929945,1267.6342383726437
14,1,751.1263826382528,1258.488333483007
15,1,753.9922184734687,1244.3289463047483
16,1,754.6346941426526,1207.783019345135
17,1,777.6837898699873,1228.1613370826344
18,1,783.8779953800776,1207.2429829524415
19,1,788.5311737336866,1201.3618000429456
20,1,755.4575208847502,1163.8837224257543
21,1,753.2697529493423,1139.930964181836
22,1,760.721864000123,1140.4218665259289
23,1,765.675665913994,1126.933600979212
24,1,772.1942576976928,1114.5018953274318
25,1,790.0735657390481,1118.432031188829
26,1,750.2894744809889,1069.0543748508833
27,1,807.9338015793875,1092.761917803379
28,1,796.3385735705294,1067.371334115397
29,1,800.2466736017818,1063.5786960797827
30,1,824.0297173323319,1061.671178718012
31,1,823.5067866213635,1058.183876585969
32,1,771.4626562178421,1016.7192099177134
33,1,780.391802398075,1020.0778218898029
34,1,767.3459514868955,1017.8252062550328
35,1,777.8704522947842,1018.8265668232275
36,1,774.423674116447,1010.3379704452963
37,1,824.689361906693,1048.700178798812
38,1,767.0740238331791,1013.6305854927126
39,1,766.8389087274384,1016.3816280011498
40,1,820.9182057081173,1057.8210157958906
41,1,817.4317845703326,1058.723748229962
42,1,810.2098285146878,1059.3749738764234
43,1,799.4757916749038,1056.1272151230119
44,1,754.2787556904697,1019.5626932131755
45,1,723.7644360442863,1005.7431321326009
46,1,855.5138902371093,1067.7466940865345
47,1,809.9690601463728,1048.7044834234348
48,1,764.4242300556364,1029.662272760335
49,1,812.5831633003374,1068.94860558921
50,1,722.256504710282,994.0339939185935
51,1,754.1603471050169,1020.1432092859694
52,1,756.332065695859,1014.5199545957852
53,1,756.7519579461917,1012.1046855625409
54,1,756.0710664672457,1014.7224554950208
55,1,755.5913336800384,1014.6070188274833
56,1,734.0080827721795,991.7469356478258
57,1,709.2306777907461,965.4522961463972
58,1,691.2628354897878,948.1579075161125
59,1,691.2503681867796,948.7390374334816
60,1,689.9019422242392,949.7587534813338
61,1,683.5179897891293,945.4961715774205
62,1,615.1130204750452,893.2350185876448
63,1,619.3637314443182,897.1331876477975
64,1,608.8764570788927,891.1200881942108
65,1,606.4186238152978,888.2834084922156
66,1,597.0355450904173,881.5263828095113
67,1,555.7179471659126,850.6932260192468
68,1,531.8897564868472,835.5065852803483
69,1,530.9514589175873,835.864378399732
70,1,508.2757148916878,823.3764888350063
71,1,505.1104682755608,822.6309081898771
72,1,485.52315315753043,809.910158305717
73,1,482.86674183992494,808.2912977610948
74,1,421.6901629291809,762.4399114554323
75,1,414.9699451811773,760.1318274262244
76,1,409.50469710442803,764.1112912087839
77,1,405.7606991696833,765.7432894431495
